"MachineName","LogName","TimeCreated","LevelDisplayName","ProviderName","Id","Message"
"SFBKAMEHAMEHA","Application","5/23/2018 8:58:03 AM","Error","Outlook","62","Unable to create a Microsoft Classification Engine session for user: Samuel.Drey@microsoft.com - error code 0x80040206."
"SFBKAMEHAMEHA","System","5/23/2018 8:53:29 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user SFBKAMEHAMEHA\SammyKrosoft SID (S-1-5-21-2853432683-2519596650-3897817174-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:50:06 AM","Error","Microsoft-Windows-DistributedCOM","10016","The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{C2F03A33-21F5-47FA-B4BB-156362A2F239}#
 and APPID #
{316CDED5-E4AE-4B15-9113-7055D84DCC97}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:50:06 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}#
 and APPID #
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:50:06 AM","Error","Microsoft-Windows-DistributedCOM","10016","The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{C2F03A33-21F5-47FA-B4BB-156362A2F239}#
 and APPID #
{316CDED5-E4AE-4B15-9113-7055D84DCC97}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:50:06 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}#
 and APPID #
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:50:06 AM","Error","Microsoft-Windows-DistributedCOM","10016","The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{C2F03A33-21F5-47FA-B4BB-156362A2F239}#
 and APPID #
{316CDED5-E4AE-4B15-9113-7055D84DCC97}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:50:06 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}#
 and APPID #
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:50:06 AM","Error","Microsoft-Windows-DistributedCOM","10016","The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{C2F03A33-21F5-47FA-B4BB-156362A2F239}#
 and APPID #
{316CDED5-E4AE-4B15-9113-7055D84DCC97}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:50:06 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}#
 and APPID #
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:49:20 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:45:26 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user SFBKAMEHAMEHA\SammyKrosoft SID (S-1-5-21-2853432683-2519596650-3897817174-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","System","5/23/2018 8:37:06 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","Application","5/23/2018 8:33:04 AM","Error","SideBySide","35","Activation context generation failed for ""C:\Program Files (x86)\Microsoft Office\root\Office16\lync.exe.Manifest"".Error in manifest or policy file ""C:\Program Files (x86)\Microsoft Office\root\Office16\UccApi.DLL"" on line 1. Component identity found in manifest does not match the identity of the component requested. Reference is UccApi,processorArchitecture=""AMD64"",type=""win32"",version=""16.0.0.0"". Definition is UccApi,processorArchitecture=""x86"",type=""win32"",version=""16.0.0.0"". Please use sxstrace.exe for detailed diagnosis."
"SFBKAMEHAMEHA","Application","5/23/2018 8:24:39 AM","Error","Microsoft-Windows-Security-SPP","8198","License Activation (slui.exe) failed with the following error code:#
hr=0x8007007B#
Command-line arguments:#
RuleId=502ff3ba-669a-4674-bbb1-601f34a3b968;Action=AutoActivateSilent;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=73111121-5638-40f6-bc11-f1d7b0d64300;NotificationInterval=1440;Trigger=NetworkAvailable"
"SFBKAMEHAMEHA","System","5/23/2018 8:23:54 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","Application","5/23/2018 8:23:15 AM","Error","Microsoft-Windows-Security-SPP","8198","License Activation (slui.exe) failed with the following error code:#
hr=0x8007007B#
Command-line arguments:#
RuleId=502ff3ba-669a-4674-bbb1-601f34a3b968;Action=AutoActivateSilent;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=73111121-5638-40f6-bc11-f1d7b0d64300;NotificationInterval=1440;Trigger=NetworkAvailable"
"SFBKAMEHAMEHA","System","5/23/2018 8:22:56 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user SFBKAMEHAMEHA\SammyKrosoft SID (S-1-5-21-2853432683-2519596650-3897817174-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","Application","5/23/2018 8:21:15 AM","Error","Microsoft-Windows-Security-SPP","8198","License Activation (slui.exe) failed with the following error code:#
hr=0x8007267C#
Command-line arguments:#
RuleId=502ff3ba-669a-4674-bbb1-601f34a3b968;Action=AutoActivateSilent;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=73111121-5638-40f6-bc11-f1d7b0d64300;NotificationInterval=1440;Trigger=UserLogon;SessionId=8"
"SFBKAMEHAMEHA","Application","5/23/2018 8:20:59 AM","Error","Microsoft Office 16","2011","Office Subscription licensing exception: Error Code: 0x80070057; CorrelationId: {F4A54FEF-4835-478A-B6F5-1F3C35CDD1B4}"
"SFBKAMEHAMEHA","Application","5/23/2018 8:20:58 AM","Error","SideBySide","35","Activation context generation failed for ""C:\Program Files (x86)\Microsoft Office\root\Office16\lync.exe.Manifest"".Error in manifest or policy file ""C:\Program Files (x86)\Microsoft Office\root\Office16\UccApi.DLL"" on line 1. Component identity found in manifest does not match the identity of the component requested. Reference is UccApi,processorArchitecture=""AMD64"",type=""win32"",version=""16.0.0.0"". Definition is UccApi,processorArchitecture=""x86"",type=""win32"",version=""16.0.0.0"". Please use sxstrace.exe for detailed diagnosis."
"SFBKAMEHAMEHA","System","5/23/2018 8:20:55 AM","Error","Microsoft-Windows-DistributedCOM","10016","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID #
{D63B10C5-BB46-4990-A94F-E40B9D520160}#
 and APPID #
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}#
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"SFBKAMEHAMEHA","Application","5/23/2018 8:20:45 AM","Error","Microsoft Office 16","2011","Office Subscription licensing exception: Error Code: 0x80070057; CorrelationId: {6C891659-E4DE-4EB3-A944-3C93849EDB91}"
